"","scenario","run","realyear","country","catchmentID","unpruned","pruned","averted","cum_vacc","cum_totvacc","cum_totaver_spillover","vaccinated_infected","spillover","h2h"
"241",1,"run31",1,"Nigeria","NGA.12_1",31024,31024,0,55.7748,55.7748,0,55.7748,29050,1974
"242",1,"run31",2,"Nigeria","NGA.12_1",30949,30949,0,55.5462,111.321,0,111.321,29050,1899
"243",1,"run31",3,"Nigeria","NGA.12_1",30986,30986,0,55.7064,167.0274,0,167.0274,29050,1936
"244",1,"run31",4,"Nigeria","NGA.12_1",30991,30991,0,55.6398,222.6672,0,222.6672,29050,1941
"245",1,"run31",5,"Nigeria","NGA.12_1",30939,30939,0,55.4166,278.0838,0,278.0838,29050,1889
"246",1,"run31",6,"Nigeria","NGA.12_1",30978,30978,0,55.5534,333.6372,0,333.6372,29050,1928
"247",1,"run31",7,"Nigeria","NGA.12_1",31015,31015,0,55.6164,389.2536,0,389.2536,29050,1965
"248",1,"run31",8,"Nigeria","NGA.12_1",31062,31062,0,55.8126,445.0662,0,445.0662,29050,2012
"249",1,"run31",9,"Nigeria","NGA.12_1",31058,31058,0,55.8216,500.8878,0,500.8878,29050,2008
"250",1,"run31",10,"Nigeria","NGA.12_1",30901,30901,0,55.4256,556.3134,0,556.3134,29050,1851
"251",1,"run32",1,"Nigeria","NGA.12_1",31110,31110,0,55.8126,55.8126,0,55.8126,29146,1964
"252",1,"run32",2,"Nigeria","NGA.12_1",31068,31068,0,55.8756,111.6882,0,111.6882,29146,1922
"253",1,"run32",3,"Nigeria","NGA.12_1",31221,31221,0,55.9674,167.6556,0,167.6556,29146,2075
"254",1,"run32",4,"Nigeria","NGA.12_1",31088,31088,0,55.8108,223.4664,0,223.4664,29146,1942
"255",1,"run32",5,"Nigeria","NGA.12_1",31112,31112,0,55.7658,279.2322,0,279.2322,29146,1966
"256",1,"run32",6,"Nigeria","NGA.12_1",31135,31135,0,55.8756,335.1078,0,335.1078,29146,1989
"257",1,"run32",7,"Nigeria","NGA.12_1",31096,31096,0,55.7892,390.897,0,390.897,29146,1950
"258",1,"run32",8,"Nigeria","NGA.12_1",31161,31161,0,55.89,446.787,0,446.787,29146,2015
"259",1,"run32",9,"Nigeria","NGA.12_1",31054,31054,0,55.7802,502.5672,0,502.5672,29146,1908
"260",1,"run32",10,"Nigeria","NGA.12_1",31142,31142,0,55.7388,558.306,0,558.306,29146,1996
"261",1,"run33",1,"Nigeria","NGA.12_1",31239,31239,0,56.1132,56.1132,0,56.1132,29242,1997
"262",1,"run33",2,"Nigeria","NGA.12_1",31307,31307,0,56.1546,112.2678,0,112.2678,29242,2065
"263",1,"run33",3,"Nigeria","NGA.12_1",31183,31183,0,55.9422,168.21,0,168.21,29242,1941
"264",1,"run33",4,"Nigeria","NGA.12_1",31214,31214,0,56.0358,224.2458,0,224.2458,29242,1972
"265",1,"run33",5,"Nigeria","NGA.12_1",31225,31225,0,56.1276,280.3734,0,280.3734,29242,1983
"266",1,"run33",6,"Nigeria","NGA.12_1",31182,31182,0,56.061,336.4344,0,336.4344,29242,1940
"267",1,"run33",7,"Nigeria","NGA.12_1",31251,31251,0,56.0412,392.4756,0,392.4756,29242,2009
"268",1,"run33",8,"Nigeria","NGA.12_1",31252,31252,0,56.07,448.5456,0,448.5456,29242,2010
"269",1,"run33",9,"Nigeria","NGA.12_1",31290,31290,0,56.25,504.7956,0,504.7956,29242,2048
"270",1,"run33",10,"Nigeria","NGA.12_1",31240,31240,0,56.0736,560.8692,0,560.8692,29242,1998
"271",1,"run34",1,"Nigeria","NGA.12_1",31370,31370,0,56.1762,56.1762,0,56.1762,29336,2034
"272",1,"run34",2,"Nigeria","NGA.12_1",31294,31294,0,56.0952,112.2714,0,112.2714,29336,1958
"273",1,"run34",3,"Nigeria","NGA.12_1",31273,31273,0,55.9944,168.2658,0,168.2658,29336,1937
"274",1,"run34",4,"Nigeria","NGA.12_1",31265,31265,0,56.0304,224.2962,0,224.2962,29336,1929
"275",1,"run34",5,"Nigeria","NGA.12_1",31396,31396,0,56.3742,280.6704,0,280.6704,29336,2060
"276",1,"run34",6,"Nigeria","NGA.12_1",31229,31229,0,56.0106,336.681,0,336.681,29336,1893
"277",1,"run34",7,"Nigeria","NGA.12_1",31355,31355,0,56.3202,393.0012,0,393.0012,29336,2019
"278",1,"run34",8,"Nigeria","NGA.12_1",31335,31335,0,56.2752,449.2764,0,449.2764,29336,1999
"279",1,"run34",9,"Nigeria","NGA.12_1",31406,31406,0,56.367,505.6434,0,505.6434,29336,2070
"280",1,"run34",10,"Nigeria","NGA.12_1",31315,31315,0,56.232,561.8754,0,561.8754,29336,1979
"281",1,"run35",1,"Nigeria","NGA.12_1",31341,31341,0,56.2662,56.2662,0,56.2662,29429,1912
"282",1,"run35",2,"Nigeria","NGA.12_1",31342,31342,0,56.2734,112.5396,0,112.5396,29429,1913
"283",1,"run35",3,"Nigeria","NGA.12_1",31438,31438,0,56.403,168.9426,0,168.9426,29429,2009
"284",1,"run35",4,"Nigeria","NGA.12_1",31396,31396,0,56.376,225.3186,0,225.3186,29429,1967
"285",1,"run35",5,"Nigeria","NGA.12_1",31458,31458,0,56.484,281.8026,0,281.8026,29429,2029
"286",1,"run35",6,"Nigeria","NGA.12_1",31390,31390,0,56.3418,338.1444,0,338.1444,29429,1961
"287",1,"run35",7,"Nigeria","NGA.12_1",31382,31382,0,56.3652,394.5096,0,394.5096,29429,1953
"288",1,"run35",8,"Nigeria","NGA.12_1",31384,31384,0,56.3508,450.8604,0,450.8604,29429,1955
"289",1,"run35",9,"Nigeria","NGA.12_1",31374,31374,0,56.394,507.2544,0,507.2544,29429,1945
"290",1,"run35",10,"Nigeria","NGA.12_1",31462,31462,0,56.3796,563.634,0,563.634,29429,2033
"291",1,"run36",1,"Nigeria","NGA.12_1",31474,31474,0,56.4426,56.4426,0,56.4426,29522,1952
"292",1,"run36",2,"Nigeria","NGA.12_1",31517,31517,0,56.556,112.9986,0,112.9986,29522,1995
"293",1,"run36",3,"Nigeria","NGA.12_1",31561,31561,0,56.6694,169.668,0,169.668,29522,2039
"294",1,"run36",4,"Nigeria","NGA.12_1",31509,31509,0,56.3886,226.0566,0,226.0566,29522,1987
"295",1,"run36",5,"Nigeria","NGA.12_1",31448,31448,0,56.5074,282.564,0,282.564,29522,1926
"296",1,"run36",6,"Nigeria","NGA.12_1",31410,31410,0,56.3688,338.9328,0,338.9328,29522,1888
"297",1,"run36",7,"Nigeria","NGA.12_1",31674,31674,0,56.9196,395.8524,0,395.8524,29522,2152
"298",1,"run36",8,"Nigeria","NGA.12_1",31579,31579,0,56.709,452.5614,0,452.5614,29522,2057
"299",1,"run36",9,"Nigeria","NGA.12_1",31436,31436,0,56.5308,509.0922,0,509.0922,29522,1914
"300",1,"run36",10,"Nigeria","NGA.12_1",31482,31482,0,56.5848,565.677,0,565.677,29522,1960
"301",1,"run37",1,"Nigeria","NGA.12_1",31585,31585,0,56.682,56.682,0,56.682,29613,1972
"302",1,"run37",2,"Nigeria","NGA.12_1",31655,31655,0,56.8386,113.5206,0,113.5206,29613,2042
"303",1,"run37",3,"Nigeria","NGA.12_1",31747,31747,0,56.9646,170.4852,0,170.4852,29613,2134
"304",1,"run37",4,"Nigeria","NGA.12_1",31694,31694,0,56.9016,227.3868,0,227.3868,29613,2081
"305",1,"run37",5,"Nigeria","NGA.12_1",31526,31526,0,56.4858,283.8726,0,283.8726,29613,1913
"306",1,"run37",6,"Nigeria","NGA.12_1",31577,31577,0,56.574,340.4466,0,340.4466,29613,1964
"307",1,"run37",7,"Nigeria","NGA.12_1",31695,31695,0,56.9394,397.386,0,397.386,29613,2082
"308",1,"run37",8,"Nigeria","NGA.12_1",31641,31641,0,56.8008,454.1868,0,454.1868,29613,2028
"309",1,"run37",9,"Nigeria","NGA.12_1",31697,31697,0,56.9646,511.1514,0,511.1514,29613,2084
"310",1,"run37",10,"Nigeria","NGA.12_1",31557,31557,0,56.664,567.8154,0,567.8154,29613,1944
"311",1,"run38",1,"Nigeria","NGA.12_1",31627,31627,0,56.7882,56.7882,0,56.7882,29703,1924
"312",1,"run38",2,"Nigeria","NGA.12_1",31655,31655,0,56.8782,113.6664,0,113.6664,29703,1952
"313",1,"run38",3,"Nigeria","NGA.12_1",31686,31686,0,56.8548,170.5212,0,170.5212,29703,1983
"314",1,"run38",4,"Nigeria","NGA.12_1",31729,31729,0,56.898,227.4192,0,227.4192,29703,2026
"315",1,"run38",5,"Nigeria","NGA.12_1",31552,31552,0,56.6496,284.0688,0,284.0688,29703,1849
"316",1,"run38",6,"Nigeria","NGA.12_1",31662,31662,0,56.6532,340.722,0,340.722,29703,1959
"317",1,"run38",7,"Nigeria","NGA.12_1",31655,31655,0,56.8512,397.5732,0,397.5732,29703,1952
"318",1,"run38",8,"Nigeria","NGA.12_1",31713,31713,0,56.9178,454.491,0,454.491,29703,2010
"319",1,"run38",9,"Nigeria","NGA.12_1",31792,31792,0,57.1356,511.6266,0,511.6266,29703,2089
"320",1,"run38",10,"Nigeria","NGA.12_1",31672,31672,0,56.835,568.4616,0,568.4616,29703,1969
"321",1,"run39",1,"Nigeria","NGA.12_1",31837,31837,0,57.0942,57.0942,0,57.0942,29793,2044
"322",1,"run39",2,"Nigeria","NGA.12_1",31747,31747,0,56.9826,114.0768,0,114.0768,29793,1954
"323",1,"run39",3,"Nigeria","NGA.12_1",31766,31766,0,57.015,171.0918,0,171.0918,29793,1973
"324",1,"run39",4,"Nigeria","NGA.12_1",31781,31781,0,57.0186,228.1104,0,228.1104,29793,1988
"325",1,"run39",5,"Nigeria","NGA.12_1",31866,31866,0,57.105,285.2154,0,285.2154,29793,2073
"326",1,"run39",6,"Nigeria","NGA.12_1",31771,31771,0,56.9862,342.2016,0,342.2016,29793,1978
"327",1,"run39",7,"Nigeria","NGA.12_1",31691,31691,0,56.8476,399.0492,0,399.0492,29793,1898
"328",1,"run39",8,"Nigeria","NGA.12_1",31744,31744,0,56.9664,456.0156,0,456.0156,29793,1951
"329",1,"run39",9,"Nigeria","NGA.12_1",31766,31766,0,56.9772,512.9928,0,512.9928,29793,1973
"330",1,"run39",10,"Nigeria","NGA.12_1",31773,31773,0,57.1356,570.1284,0,570.1284,29793,1980
"331",1,"run4",1,"Nigeria","NGA.12_1",26384,26384,0,47.4192,47.4192,0,47.4192,24696,1688
"332",1,"run4",2,"Nigeria","NGA.12_1",26387,26387,0,47.34,94.7592,0,94.7592,24696,1691
"333",1,"run4",3,"Nigeria","NGA.12_1",26356,26356,0,47.2896,142.0488,0,142.0488,24696,1660
"334",1,"run4",4,"Nigeria","NGA.12_1",26394,26394,0,47.295,189.3438,0,189.3438,24696,1698
"335",1,"run4",5,"Nigeria","NGA.12_1",26314,26314,0,47.3166,236.6604,0,236.6604,24696,1618
"336",1,"run4",6,"Nigeria","NGA.12_1",26357,26357,0,47.3436,284.004,0,284.004,24696,1661
"337",1,"run4",7,"Nigeria","NGA.12_1",26360,26360,0,47.2482,331.2522,0,331.2522,24696,1664
"338",1,"run4",8,"Nigeria","NGA.12_1",26402,26402,0,47.313,378.5652,0,378.5652,24696,1706
"339",1,"run4",9,"Nigeria","NGA.12_1",26360,26360,0,47.277,425.8422,0,425.8422,24696,1664
"340",1,"run4",10,"Nigeria","NGA.12_1",26423,26423,0,47.4084,473.2506,0,473.2506,24696,1727
"341",1,"run40",1,"Nigeria","NGA.12_1",31867,31867,0,57.2058,57.2058,0,57.2058,29882,1985
"342",1,"run40",2,"Nigeria","NGA.12_1",31855,31855,0,57.1302,114.336,0,114.336,29882,1973
"343",1,"run40",3,"Nigeria","NGA.12_1",31855,31855,0,57.2328,171.5688,0,171.5688,29882,1973
"344",1,"run40",4,"Nigeria","NGA.12_1",31823,31823,0,57.114,228.6828,0,228.6828,29882,1941
"345",1,"run40",5,"Nigeria","NGA.12_1",31824,31824,0,57.2346,285.9174,0,285.9174,29882,1942
"346",1,"run40",6,"Nigeria","NGA.12_1",31985,31985,0,57.3228,343.2402,0,343.2402,29882,2103
"347",1,"run40",7,"Nigeria","NGA.12_1",31886,31886,0,57.3102,400.5504,0,400.5504,29882,2004
"348",1,"run40",8,"Nigeria","NGA.12_1",31876,31876,0,57.2328,457.7832,0,457.7832,29882,1994
"349",1,"run40",9,"Nigeria","NGA.12_1",31879,31879,0,57.1914,514.9746,0,514.9746,29882,1997
"350",1,"run40",10,"Nigeria","NGA.12_1",31889,31889,0,57.3588,572.3334,0,572.3334,29882,2007
"351",1,"run41",1,"Nigeria","NGA.12_1",31979,31979,0,57.366,57.366,0,57.366,29971,2008
"352",1,"run41",2,"Nigeria","NGA.12_1",31973,31973,0,57.3894,114.7554,0,114.7554,29971,2002
"353",1,"run41",3,"Nigeria","NGA.12_1",31954,31954,0,57.258,172.0134,0,172.0134,29971,1983
"354",1,"run41",4,"Nigeria","NGA.12_1",32027,32027,0,57.546,229.5594,0,229.5594,29971,2056
"355",1,"run41",5,"Nigeria","NGA.12_1",32011,32011,0,57.4074,286.9668,0,286.9668,29971,2040
"356",1,"run41",6,"Nigeria","NGA.12_1",31944,31944,0,57.3318,344.2986,0,344.2986,29971,1973
"357",1,"run41",7,"Nigeria","NGA.12_1",31914,31914,0,57.1302,401.4288,0,401.4288,29971,1943
"358",1,"run41",8,"Nigeria","NGA.12_1",31921,31921,0,57.2832,458.712,0,458.712,29971,1950
"359",1,"run41",9,"Nigeria","NGA.12_1",32062,32062,0,57.4776,516.1896,0,516.1896,29971,2091
"360",1,"run41",10,"Nigeria","NGA.12_1",31930,31930,0,57.2958,573.4854,0,573.4854,29971,1959
"361",1,"run42",1,"Nigeria","NGA.12_1",32064,32064,0,57.4794,57.4794,0,57.4794,30059,2005
"362",1,"run42",2,"Nigeria","NGA.12_1",32120,32120,0,57.645,115.1244,0,115.1244,30059,2061
"363",1,"run42",3,"Nigeria","NGA.12_1",32160,32160,0,57.8304,172.9548,0,172.9548,30059,2101
"364",1,"run42",4,"Nigeria","NGA.12_1",32151,32151,0,57.7242,230.679,0,230.679,30059,2092
"365",1,"run42",5,"Nigeria","NGA.12_1",32023,32023,0,57.438,288.117,0,288.117,30059,1964
"366",1,"run42",6,"Nigeria","NGA.12_1",32071,32071,0,57.4866,345.6036,0,345.6036,30059,2012
"367",1,"run42",7,"Nigeria","NGA.12_1",32098,32098,0,57.4812,403.0848,0,403.0848,30059,2039
"368",1,"run42",8,"Nigeria","NGA.12_1",31977,31977,0,57.42,460.5048,0,460.5048,30059,1918
"369",1,"run42",9,"Nigeria","NGA.12_1",32104,32104,0,57.573,518.0778,0,518.0778,30059,2045
"370",1,"run42",10,"Nigeria","NGA.12_1",32111,32111,0,57.6468,575.7246,0,575.7246,30059,2052
"371",1,"run43",1,"Nigeria","NGA.12_1",32118,32118,0,57.7494,57.7494,0,57.7494,30147,1971
"372",1,"run43",2,"Nigeria","NGA.12_1",32170,32170,0,57.7332,115.4826,0,115.4826,30147,2023
"373",1,"run43",3,"Nigeria","NGA.12_1",32154,32154,0,57.717,173.1996,0,173.1996,30147,2007
"374",1,"run43",4,"Nigeria","NGA.12_1",32116,32116,0,57.6144,230.814,0,230.814,30147,1969
"375",1,"run43",5,"Nigeria","NGA.12_1",32135,32135,0,57.7602,288.5742,0,288.5742,30147,1988
"376",1,"run43",6,"Nigeria","NGA.12_1",32196,32196,0,57.8214,346.3956,0,346.3956,30147,2049
"377",1,"run43",7,"Nigeria","NGA.12_1",32149,32149,0,57.771,404.1666,0,404.1666,30147,2002
"378",1,"run43",8,"Nigeria","NGA.12_1",32209,32209,0,57.8268,461.9934,0,461.9934,30147,2062
"379",1,"run43",9,"Nigeria","NGA.12_1",32191,32191,0,57.8412,519.8346,0,519.8346,30147,2044
"380",1,"run43",10,"Nigeria","NGA.12_1",32218,32218,0,57.6936,577.5282,0,577.5282,30147,2071
"381",1,"run44",1,"Nigeria","NGA.12_1",32236,32236,0,57.852,57.852,0,57.852,30234,2002
"382",1,"run44",2,"Nigeria","NGA.12_1",32293,32293,0,57.924,115.776,0,115.776,30234,2059
"383",1,"run44",3,"Nigeria","NGA.12_1",32320,32320,0,57.9996,173.7756,0,173.7756,30234,2086
"384",1,"run44",4,"Nigeria","NGA.12_1",32245,32245,0,57.8484,231.624,0,231.624,30234,2011
"385",1,"run44",5,"Nigeria","NGA.12_1",32284,32284,0,57.9906,289.6146,0,289.6146,30234,2050
"386",1,"run44",6,"Nigeria","NGA.12_1",32289,32289,0,58.0176,347.6322,0,347.6322,30234,2055
"387",1,"run44",7,"Nigeria","NGA.12_1",32281,32281,0,57.9708,405.603,0,405.603,30234,2047
"388",1,"run44",8,"Nigeria","NGA.12_1",32293,32293,0,57.933,463.536,0,463.536,30234,2059
"389",1,"run44",9,"Nigeria","NGA.12_1",32245,32245,0,57.915,521.451,0,521.451,30234,2011
"390",1,"run44",10,"Nigeria","NGA.12_1",32253,32253,0,57.7764,579.2274,0,579.2274,30234,2019
"391",1,"run45",1,"Nigeria","NGA.12_1",32412,32412,0,57.969,57.969,0,57.969,30321,2091
"392",1,"run45",2,"Nigeria","NGA.12_1",32306,32306,0,57.9762,115.9452,0,115.9452,30321,1985
"393",1,"run45",3,"Nigeria","NGA.12_1",32405,32405,0,58.086,174.0312,0,174.0312,30321,2084
"394",1,"run45",4,"Nigeria","NGA.12_1",32302,32302,0,57.951,231.9822,0,231.9822,30321,1981
"395",1,"run45",5,"Nigeria","NGA.12_1",32357,32357,0,58.149,290.1312,0,290.1312,30321,2036
"396",1,"run45",6,"Nigeria","NGA.12_1",32397,32397,0,58.1274,348.2586,0,348.2586,30321,2076
"397",1,"run45",7,"Nigeria","NGA.12_1",32291,32291,0,58.0194,406.278,0,406.278,30321,1970
"398",1,"run45",8,"Nigeria","NGA.12_1",32371,32371,0,58.2012,464.4792,0,464.4792,30321,2050
"399",1,"run45",9,"Nigeria","NGA.12_1",32319,32319,0,57.9618,522.441,0,522.441,30321,1998
"400",1,"run45",10,"Nigeria","NGA.12_1",32418,32418,0,58.1886,580.6296,0,580.6296,30321,2097
"401",1,"run46",1,"Nigeria","NGA.12_1",32427,32427,0,58.1382,58.1382,0,58.1382,30407,2020
"402",1,"run46",2,"Nigeria","NGA.12_1",32486,32486,0,58.2102,116.3484,0,116.3484,30407,2079
"403",1,"run46",3,"Nigeria","NGA.12_1",32473,32473,0,58.3002,174.6486,0,174.6486,30407,2066
"404",1,"run46",4,"Nigeria","NGA.12_1",32426,32426,0,58.1976,232.8462,0,232.8462,30407,2019
"405",1,"run46",5,"Nigeria","NGA.12_1",32439,32439,0,58.2822,291.1284,0,291.1284,30407,2032
"406",1,"run46",6,"Nigeria","NGA.12_1",32422,32422,0,58.2534,349.3818,0,349.3818,30407,2015
"407",1,"run46",7,"Nigeria","NGA.12_1",32463,32463,0,58.2264,407.6082,0,407.6082,30407,2056
"408",1,"run46",8,"Nigeria","NGA.12_1",32414,32414,0,58.3326,465.9408,0,465.9408,30407,2007
"409",1,"run46",9,"Nigeria","NGA.12_1",32517,32517,0,58.2714,524.2122,0,524.2122,30407,2110
"410",1,"run46",10,"Nigeria","NGA.12_1",32568,32568,0,58.3812,582.5934,0,582.5934,30407,2161
"411",1,"run47",1,"Nigeria","NGA.12_1",32510,32510,0,58.437,58.437,0,58.437,30493,2017
"412",1,"run47",2,"Nigeria","NGA.12_1",32525,32525,0,58.3722,116.8092,0,116.8092,30493,2032
"413",1,"run47",3,"Nigeria","NGA.12_1",32505,32505,0,58.284,175.0932,0,175.0932,30493,2012
"414",1,"run47",4,"Nigeria","NGA.12_1",32655,32655,0,58.6152,233.7084,0,233.7084,30493,2162
"415",1,"run47",5,"Nigeria","NGA.12_1",32560,32560,0,58.401,292.1094,0,292.1094,30493,2067
"416",1,"run47",6,"Nigeria","NGA.12_1",32514,32514,0,58.2192,350.3286,0,350.3286,30493,2021
"417",1,"run47",7,"Nigeria","NGA.12_1",32484,32484,0,58.2642,408.5928,0,408.5928,30493,1991
"418",1,"run47",8,"Nigeria","NGA.12_1",32477,32477,0,58.221,466.8138,0,466.8138,30493,1984
"419",1,"run47",9,"Nigeria","NGA.12_1",32538,32538,0,58.3722,525.186,0,525.186,30493,2045
"420",1,"run47",10,"Nigeria","NGA.12_1",32504,32504,0,58.2336,583.4196,0,583.4196,30493,2011
"421",1,"run48",1,"Nigeria","NGA.12_1",32697,32697,0,58.7286,58.7286,0,58.7286,30580,2117
"422",1,"run48",2,"Nigeria","NGA.12_1",32609,32609,0,58.5882,117.3168,0,117.3168,30580,2029
"423",1,"run48",3,"Nigeria","NGA.12_1",32629,32629,0,58.4442,175.761,0,175.761,30580,2049
"424",1,"run48",4,"Nigeria","NGA.12_1",32691,32691,0,58.6836,234.4446,0,234.4446,30580,2111
"425",1,"run48",5,"Nigeria","NGA.12_1",32619,32619,0,58.5504,292.995,0,292.995,30580,2039
"426",1,"run48",6,"Nigeria","NGA.12_1",32557,32557,0,58.4046,351.3996,0,351.3996,30580,1977
"427",1,"run48",7,"Nigeria","NGA.12_1",32664,32664,0,58.6944,410.094,0,410.094,30580,2084
"428",1,"run48",8,"Nigeria","NGA.12_1",32662,32662,0,58.7088,468.8028,0,468.8028,30580,2082
"429",1,"run48",9,"Nigeria","NGA.12_1",32567,32567,0,58.5432,527.346,0,527.346,30580,1987
"430",1,"run48",10,"Nigeria","NGA.12_1",32653,32653,0,58.6674,586.0134,0,586.0134,30580,2073
"431",1,"run49",1,"Nigeria","NGA.12_1",32748,32748,0,58.7628,58.7628,0,58.7628,30666,2082
"432",1,"run49",2,"Nigeria","NGA.12_1",32760,32760,0,58.8402,117.603,0,117.603,30666,2094
"433",1,"run49",3,"Nigeria","NGA.12_1",32650,32650,0,58.6386,176.2416,0,176.2416,30666,1984
"434",1,"run49",4,"Nigeria","NGA.12_1",32699,32699,0,58.626,234.8676,0,234.8676,30666,2033
"435",1,"run49",5,"Nigeria","NGA.12_1",32855,32855,0,59.0472,293.9148,0,293.9148,30666,2189
"436",1,"run49",6,"Nigeria","NGA.12_1",32798,32798,0,58.9626,352.8774,0,352.8774,30666,2132
"437",1,"run49",7,"Nigeria","NGA.12_1",32735,32735,0,58.7412,411.6186,0,411.6186,30666,2069
"438",1,"run49",8,"Nigeria","NGA.12_1",32717,32717,0,58.7322,470.3508,0,470.3508,30666,2051
"439",1,"run49",9,"Nigeria","NGA.12_1",32813,32813,0,58.8924,529.2432,0,529.2432,30666,2147
"440",1,"run49",10,"Nigeria","NGA.12_1",32696,32696,0,58.608,587.8512,0,587.8512,30666,2030
"441",1,"run5",1,"Nigeria","NGA.12_1",26787,26787,0,48.0708,48.0708,0,48.0708,25068,1719
"442",1,"run5",2,"Nigeria","NGA.12_1",26736,26736,0,47.9088,95.9796,0,95.9796,25068,1668
"443",1,"run5",3,"Nigeria","NGA.12_1",26765,26765,0,48.0528,144.0324,0,144.0324,25068,1697
"444",1,"run5",4,"Nigeria","NGA.12_1",26770,26770,0,48.1302,192.1626,0,192.1626,25068,1702
"445",1,"run5",5,"Nigeria","NGA.12_1",26743,26743,0,47.9898,240.1524,0,240.1524,25068,1675
"446",1,"run5",6,"Nigeria","NGA.12_1",26759,26759,0,47.9214,288.0738,0,288.0738,25068,1691
"447",1,"run5",7,"Nigeria","NGA.12_1",26657,26657,0,47.898,335.9718,0,335.9718,25068,1589
"448",1,"run5",8,"Nigeria","NGA.12_1",26770,26770,0,48.0636,384.0354,0,384.0354,25068,1702
"449",1,"run5",9,"Nigeria","NGA.12_1",26700,26700,0,48.0006,432.036,0,432.036,25068,1632
"450",1,"run5",10,"Nigeria","NGA.12_1",26797,26797,0,48.0132,480.0492,0,480.0492,25068,1729
"451",1,"run50",1,"Nigeria","NGA.12_1",32797,32797,0,58.9338,58.9338,0,58.9338,30752,2045
"452",1,"run50",2,"Nigeria","NGA.12_1",32768,32768,0,58.797,117.7308,0,117.7308,30752,2016
"453",1,"run50",3,"Nigeria","NGA.12_1",32877,32877,0,59.0418,176.7726,0,176.7726,30752,2125
"454",1,"run50",4,"Nigeria","NGA.12_1",32754,32754,0,58.8762,235.6488,0,235.6488,30752,2002
"455",1,"run50",5,"Nigeria","NGA.12_1",32915,32915,0,59.1318,294.7806,0,294.7806,30752,2163
"456",1,"run50",6,"Nigeria","NGA.12_1",32831,32831,0,58.7898,353.5704,0,353.5704,30752,2079
"457",1,"run50",7,"Nigeria","NGA.12_1",32850,32850,0,59.031,412.6014,0,412.6014,30752,2098
"458",1,"run50",8,"Nigeria","NGA.12_1",32860,32860,0,59.0292,471.6306,0,471.6306,30752,2108
"459",1,"run50",9,"Nigeria","NGA.12_1",32803,32803,0,58.9554,530.586,0,530.586,30752,2051
"460",1,"run50",10,"Nigeria","NGA.12_1",32940,32940,0,59.0868,589.6728,0,589.6728,30752,2188
"461",1,"run51",1,"Nigeria","NGA.12_1",32885,32885,0,59.0508,59.0508,0,59.0508,30847,2038
"462",1,"run51",2,"Nigeria","NGA.12_1",32886,32886,0,59.04,118.0908,0,118.0908,30847,2039
"463",1,"run51",3,"Nigeria","NGA.12_1",32844,32844,0,58.9212,177.012,0,177.012,30847,1997
"464",1,"run51",4,"Nigeria","NGA.12_1",32877,32877,0,58.9662,235.9782,0,235.9782,30847,2030
"465",1,"run51",5,"Nigeria","NGA.12_1",32929,32929,0,59.1696,295.1478,0,295.1478,30847,2082
"466",1,"run51",6,"Nigeria","NGA.12_1",32911,32911,0,59.1606,354.3084,0,354.3084,30847,2064
"467",1,"run51",7,"Nigeria","NGA.12_1",32843,32843,0,59.0454,413.3538,0,413.3538,30847,1996
"468",1,"run51",8,"Nigeria","NGA.12_1",32930,32930,0,59.1894,472.5432,0,472.5432,30847,2083
"469",1,"run51",9,"Nigeria","NGA.12_1",32957,32957,0,59.1516,531.6948,0,531.6948,30847,2110
"470",1,"run51",10,"Nigeria","NGA.12_1",32891,32891,0,59.0562,590.751,0,590.751,30847,2044
"471",1,"run52",1,"Nigeria","NGA.12_1",33053,33053,0,59.3568,59.3568,0,59.3568,30942,2111
"472",1,"run52",2,"Nigeria","NGA.12_1",33007,33007,0,59.1822,118.539,0,118.539,30942,2065
"473",1,"run52",3,"Nigeria","NGA.12_1",33018,33018,0,59.328,177.867,0,177.867,30942,2076
"474",1,"run52",4,"Nigeria","NGA.12_1",33033,33033,0,59.3748,237.2418,0,237.2418,30942,2091
"475",1,"run52",5,"Nigeria","NGA.12_1",32910,32910,0,59.094,296.3358,0,296.3358,30942,1968
"476",1,"run52",6,"Nigeria","NGA.12_1",32979,32979,0,59.2848,355.6206,0,355.6206,30942,2037
"477",1,"run52",7,"Nigeria","NGA.12_1",33042,33042,0,59.3334,414.954,0,414.954,30942,2100
"478",1,"run52",8,"Nigeria","NGA.12_1",32970,32970,0,59.1804,474.1344,0,474.1344,30942,2028
"479",1,"run52",9,"Nigeria","NGA.12_1",33021,33021,0,59.2884,533.4228,0,533.4228,30942,2079
"480",1,"run52",10,"Nigeria","NGA.12_1",33015,33015,0,59.301,592.7238,0,592.7238,30942,2073
"481",1,"run53",1,"Nigeria","NGA.12_1",33120,33120,0,59.4972,59.4972,0,59.4972,31037,2083
"482",1,"run53",2,"Nigeria","NGA.12_1",33166,33166,0,59.598,119.0952,0,119.0952,31037,2129
"483",1,"run53",3,"Nigeria","NGA.12_1",33129,33129,0,59.4162,178.5114,0,178.5114,31037,2092
"484",1,"run53",4,"Nigeria","NGA.12_1",33066,33066,0,59.355,237.8664,0,237.8664,31037,2029
"485",1,"run53",5,"Nigeria","NGA.12_1",33132,33132,0,59.5674,297.4338,0,297.4338,31037,2095
"486",1,"run53",6,"Nigeria","NGA.12_1",33098,33098,0,59.3748,356.8086,0,356.8086,31037,2061
